"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"52",124.9,336.6,34.1,125,332.3,39.5,148.7,347,17.5,141.5,342.4,22,95.1,285.8,78.5,99.6,285.6,81.8,404.4,521.3,-1.2,412.5,527.3,-1.1,344.1,647,43.5,334.2,640.9,41.4,142.7,337.8,44,135.5,333.5,40.5
2,"52",124.1,336.1,36.1,124.5,331.9,41.5,148.8,347.4,19.9,141.6,342.7,24.5,95.3,285.1,80.2,99.8,285,83.5,404.4,521.3,-1.2,412.5,527.3,-1.1,344.1,647,43.5,334.2,640.9,41.4,142.8,337.6,46,135.6,333.4,42.5
3,"52",123.5,335.7,38.6,123.9,331.5,43.9,149.3,347.9,23,142,343.1,27.5,95.3,284.3,82.4,99.8,284.1,85.5,404.4,521.3,-1.2,412.5,527.3,-1.1,344.1,647,43.5,334.2,640.9,41.4,143,337.4,48.9,135.9,333.4,45.3
4,"52",123,335.3,41.6,123.5,331.1,46.7,149.6,348.1,26.1,142.4,343.3,30.6,95.4,283.4,84.7,99.8,283.2,87.7,404.4,521.3,-1.2,412.5,527.3,-1.2,344.1,647,43.5,334.2,640.9,41.4,143.2,337.2,51.7,136.1,333.2,48.2
5,"52",122.5,334.9,44.8,123.1,330.6,49.8,149.8,348.2,29,142.5,343.3,33.5,95.5,282.7,87.1,100,282.5,90.1,404.4,521.3,-1.2,412.5,527.3,-1.2,344.1,647,43.5,334.2,640.8,41.4,143.3,336.8,54.4,136.3,333,50.9
6,"52",122,334.5,47.9,122.7,330.3,52.8,150,348.2,31.8,142.8,343.3,36.4,95.6,282.1,89.7,100.1,281.9,92.6,404.4,521.3,-1.2,412.5,527.3,-1.2,344,647,43.5,334.2,640.8,41.4,143.4,336.6,57.2,136.4,332.8,53.6
7,"52",121.7,334.1,50.8,122.5,330,55.7,150.6,348.4,34.9,143.3,343.4,39.3,95.7,281.7,92.3,100.2,281.5,95.2,404.4,521.3,-1.2,412.5,527.3,-1.2,344,647,43.5,334.2,640.8,41.4,143.7,336.4,60,136.7,332.7,56.5
8,"52",121.5,333.9,53.5,122.3,329.7,58.4,151.3,348.6,38,144,343.6,42.4,95.8,281.5,95,100.4,281.2,97.9,404.4,521.3,-1.2,412.5,527.3,-1.2,344.1,647,43.5,334.2,640.8,41.4,144.1,336.3,63,137.2,332.7,59.4
9,"52",121.4,333.7,56.1,122.4,329.6,61,152.1,348.9,41.1,144.7,343.9,45.4,96,281.3,97.8,100.6,281.1,100.7,404.4,521.3,-1.2,412.5,527.3,-1.2,344.1,647,43.5,334.2,640.8,41.4,144.6,336.4,66.1,137.7,332.8,62.4
10,"52",121.6,333.7,58.7,122.6,329.7,63.6,152.9,349.2,44.3,145.5,344.2,48.5,96.4,281.3,100.7,101,281.1,103.6,404.4,521.3,-1.2,412.5,527.3,-1.2,344.1,647,43.5,334.2,640.8,41.4,145.2,336.5,69.1,138.3,333,65.4
