"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"92",122.7,333.3,19.8,123.1,331.1,27.2,146.5,346.2,15.2,139.2,342.3,19,100.8,298.4,86.3,105.8,299.4,90.3,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,140.1,339.6,41.6,132.6,334.7,38.5
2,"92",122.9,333.6,21.1,123.4,331.3,28.4,146.6,346.2,15.5,139.4,342.4,19.6,102.1,298.9,87.4,107.2,299.9,91.4,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,140.7,339.7,42.1,133.1,334.8,39.1
3,"92",123.2,333.9,22.4,123.8,331.6,29.6,146.9,346.4,16,139.7,342.5,20.2,103.4,299.4,88.6,108.6,300.5,92.4,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,141.3,340,42.7,133.7,335.1,39.7
4,"92",123.5,334.2,23.6,124.2,332,30.9,147.3,346.6,16.6,140.2,342.8,20.9,104.7,299.9,89.8,110,301,93.5,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,142,340.3,43.3,134.4,335.4,40.5
5,"92",124,334.7,24.9,124.8,332.4,32.1,147.6,346.9,17.4,140.6,343.1,22,106.1,300.6,91.1,111.4,301.7,94.7,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,142.8,340.8,44.4,135.2,335.9,41.6
6,"92",124.7,335.2,26.3,125.6,333.1,33.5,148.8,348.1,19.6,141.9,344.3,24.2,107.2,301,92.7,112.6,302.2,96.4,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,144.2,341.9,46.5,136.6,337,43.7
7,"92",125.9,336.1,28.5,126.7,333.9,35.6,151,350,22.5,144.1,346.1,27.2,108.5,301.5,94.8,113.8,302.7,98.5,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,146.2,343.3,49.3,138.6,338.5,46.5
8,"92",127.2,337.2,31.1,128.1,334.9,38.2,153.2,351.7,25.6,146.2,347.7,30.2,109.8,302.1,97.1,115.1,303.2,100.8,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,148.2,344.7,52.4,140.7,339.9,49.4
9,"92",128.6,338.4,33.9,129.5,336.1,41,155.1,353.1,28.6,148.1,349.2,33.2,111.3,302.8,99.7,116.5,303.8,103.3,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,150.1,345.9,55.3,142.5,341.2,52.4
10,"92",130.1,339.7,36.8,131,337.3,43.8,157,354.5,31.7,150.1,350.6,36.3,112.8,303.5,102.3,118,304.6,105.9,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.7,151.9,347.1,58.4,144.4,342.5,55.4
11,"92",131.7,341,39.7,132.5,338.5,46.7,159.1,356,34.8,152.1,352,39.4,114.3,304.4,104.9,119.6,305.4,108.6,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,153.9,348.4,61.4,146.4,343.8,58.4
12,"92",133.4,342.3,42.5,134.3,339.8,49.5,161.3,357.6,38,154.3,353.6,42.6,115.9,305.4,107.7,121.2,306.4,111.3,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,155.9,349.8,64.6,148.4,345.3,61.5
13,"92",135.3,343.7,45.4,136.1,341.2,52.3,163.7,359.4,41.3,156.7,355.4,45.8,117.6,306.5,110.5,122.8,307.5,114.1,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,158.1,351.3,67.8,150.7,346.8,64.7
14,"92",137.5,345.4,48.3,138.3,342.8,55.2,166.3,361.2,44.6,159.3,357.2,49.1,119.5,307.8,113.3,124.6,308.7,117,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,160.4,352.9,71,153,348.5,67.9
15,"92",139.9,347.1,51.1,140.6,344.5,58.1,169.1,363.2,47.9,162,359.1,52.3,121.4,309.2,116.1,126.5,310.1,119.8,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,162.9,354.7,74.3,155.6,350.3,71
16,"92",142.5,349,53.8,143.1,346.4,60.8,172.1,365.3,51.2,165,361.2,55.5,123.5,310.8,118.8,128.5,311.6,122.6,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,165.7,356.7,77.6,158.4,352.3,74.2
17,"92",145.2,351.1,56.5,145.9,348.5,63.5,175.4,367.7,54.4,168.3,363.5,58.7,125.8,312.6,121.4,130.8,313.4,125.3,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,168.6,358.8,80.7,161.4,354.5,77.2
18,"92",148.2,353.3,59,148.8,350.6,65.9,178.9,370.1,57.5,171.7,366,61.7,128.3,314.6,123.9,133.3,315.3,127.8,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,171.8,361.1,83.7,164.6,356.8,80.2
19,"92",151.3,355.7,61.3,151.9,353,68.3,182.6,372.9,60.5,175.4,368.7,64.6,131.1,316.7,126.3,136,317.5,130.3,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.6,43.7,334.2,640.4,41.6,175.2,363.6,86.6,168,359.4,83
20,"92",154.6,358.2,63.5,155.2,355.5,70.5,186.6,375.7,63.3,179.4,371.6,67.3,134.1,319.1,128.5,139,319.8,132.5,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.6,43.7,334.2,640.4,41.6,178.8,366.2,89.3,171.8,362.1,85.6
21,"92",158.1,360.8,65.3,158.6,358.1,72.4,190.8,378.8,65.8,183.6,374.6,69.8,137.4,321.7,130.5,142.2,322.3,134.6,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,182.7,369.1,91.8,175.7,365,88
22,"92",161.7,363.4,66.9,162.2,360.8,73.9,195.3,381.9,68.1,188,377.8,72,140.9,324.4,132.3,145.7,325.1,136.4,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,186.9,372,94,179.9,368,90.1
23,"92",165.4,366.1,68.1,165.9,363.4,75.2,200.2,385.2,70.2,192.8,381,73.9,144.6,327.4,133.8,149.4,328,137.9,404.6,521.1,-1.4,412.7,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,191.3,375.1,96,184.4,371.2,91.9
24,"92",169.2,368.7,68.9,169.7,366.2,76.1,205.4,388.7,72.1,198,384.6,75.7,148.5,330.5,135,153.2,331.1,139.2,404.6,521.1,-1.4,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,196,378.4,97.7,189.2,374.5,93.5
