"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"65",107,327.7,32.9,109,324.8,38.1,148.3,346.9,17.5,141,342.9,21.4,91.7,288.5,84,96.2,288.1,86.7,404.9,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,139.6,336.6,43.3,132.8,333.1,39.3
2,"65",107.1,328,35.7,109.3,325.1,40.7,148.1,346.8,17.9,140.8,342.9,21.9,93.3,289.4,86.3,98,289.2,88.9,404.9,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,139.6,336.6,43.8,132.8,333.1,39.9
3,"65",107.6,328.4,38.4,109.9,325.5,43.4,147.8,347.3,19.6,140.6,343.4,23.7,95,290.2,89,99.7,290.1,91.4,404.9,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,139.8,337.1,45.5,132.9,333.6,41.7
4,"65",108.5,328.9,41.3,110.9,326.2,46.2,148.1,348.6,22.8,140.9,344.5,27,96.5,290.8,92.1,101.3,290.8,94.4,404.9,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,140.5,338.1,48.6,133.5,334.5,44.9
5,"65",109.7,329.6,44.4,112.2,327,49.3,149.5,350.1,26.6,142.2,345.9,30.8,98.2,291.5,95.4,103.1,291.5,97.7,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,141.9,339.3,52.2,134.9,335.8,48.6
6,"65",111.3,330.8,48,113.8,328.1,52.9,151.6,351.8,30.5,144.4,347.5,34.7,100.1,292.4,98.8,105,292.4,101,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,143.9,340.7,56,136.9,337.2,52.4
7,"65",113.3,332.1,51.9,115.8,329.4,56.7,153.9,353.6,34.5,146.7,349.3,38.7,102.2,293.4,102.3,107.1,293.5,104.5,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,146.1,342.3,59.9,139.2,338.8,56.3
8,"65",115.4,333.6,55.6,118,330.9,60.4,156.3,355.5,38.4,149,351,42.6,104.4,294.7,105.8,109.3,294.6,107.9,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,148.4,343.9,63.7,141.5,340.4,60.1
9,"65",117.8,335.2,59,120.3,332.5,63.8,158.8,357.2,42,151.5,352.8,46.2,106.8,296.2,109.2,111.7,296.1,111.3,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,150.9,345.6,67.3,143.9,342.1,63.7
10,"65",120.4,336.9,61.8,122.9,334.2,66.7,161.6,359,45.4,154.3,354.6,49.6,109.3,297.9,112.4,114.2,297.9,114.6,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,153.6,347.3,70.6,146.7,343.9,67
11,"65",123.2,338.6,63.9,125.7,336,69,164.7,360.9,48.6,157.4,356.5,52.7,111.9,299.9,115.5,116.8,299.9,117.8,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,156.5,349.3,73.8,149.7,345.9,70.2
12,"65",126.3,340.4,65.6,128.8,337.9,70.8,168.2,363.1,51.6,160.8,358.7,55.6,114.6,302.1,118.3,119.5,302.1,120.8,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,159.8,351.5,76.9,152.9,348,73.1
13,"65",129.6,342.4,67,132,340,72.4,171.9,365.4,54.6,164.5,361,58.5,117.6,304.6,121,122.4,304.6,123.6,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,163.2,353.8,79.8,156.3,350.4,76
14,"65",133.1,344.6,68.4,135.5,342.2,73.9,175.7,367.9,57.4,168.3,363.5,61.2,120.7,307.2,123.6,125.5,307.3,126.4,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,166.7,356.4,82.7,159.9,352.9,78.7
15,"65",136.9,347.1,69.9,139.3,344.8,75.5,179.6,370.5,60.1,172.2,366.2,63.8,124,310.1,126.2,128.8,310.2,129,404.9,521.4,-1.4,412.9,527.5,-1.3,344.5,647.1,43.6,334.7,640.9,41.5,170.4,359.1,85.4,163.7,355.7,81.4
16,"65",141.2,350,71.6,143.5,347.7,77.4,183.8,373.4,62.7,176.3,369.1,66.4,127.7,313.2,128.6,132.4,313.3,131.7,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,174.4,362,88,167.7,358.6,83.9
17,"65",145.7,353.2,73.4,148,350.9,79.3,188.3,376.5,65.3,180.8,372.3,68.9,131.6,316.4,131,136.3,316.5,134.1,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,178.8,365.2,90.6,172.1,361.8,86.5
18,"65",150.6,356.7,75.1,152.7,354.4,81,193.2,380,67.8,185.6,375.7,71.3,135.8,319.9,133.2,140.5,320,136.4,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,183.4,368.7,93.1,176.8,365.3,88.9
19,"65",155.6,360.3,76.4,157.8,358.1,82.5,198.3,383.6,70.1,190.7,379.4,73.5,140.3,323.6,135.1,145,323.7,138.4,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,188.3,372.4,95.3,181.7,369,91
20,"65",160.9,364.1,77.5,163,361.9,83.6,203.5,387.4,72,195.9,383.2,75.4,145.1,327.5,136.8,149.7,327.6,140.1,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,193.4,376.2,97.2,186.8,372.8,92.9
21,"65",166.2,367.9,78.1,168.3,365.8,84.4,208.9,391.2,73.5,201.3,387.1,76.8,150.1,331.5,138.1,154.7,331.6,141.6,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,198.7,380.2,98.7,192.1,376.7,94.3
22,"65",171.8,371.8,78.5,173.8,369.8,84.8,214.4,395.2,74.5,206.8,391,77.8,155.3,335.8,139.1,159.9,335.9,142.6,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,204.1,384.2,99.7,197.5,380.7,95.3
23,"65",177.4,375.8,78.5,179.4,373.9,84.9,220,399.1,75.1,212.4,395,78.4,160.8,340.2,139.8,165.3,340.3,143.4,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,209.7,388.3,100.4,203.1,384.8,95.9
24,"65",183.2,379.9,78.2,185.2,378,84.7,225.8,403.1,75.4,218.2,399.1,78.6,166.4,344.7,140.1,170.9,344.8,143.8,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,215.5,392.5,100.7,208.9,389,96.2
25,"65",189.2,383.9,77.6,191.2,382.2,84.2,231.8,407.3,75.5,224.2,403.3,78.7,172.2,349.2,140.2,176.6,349.4,144,404.9,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,221.4,396.8,100.8,214.8,393.3,96.3
26,"65",195.3,388,76.7,197.3,386.3,83.5,237.9,411.5,75.5,230.4,407.4,78.5,178,353.8,140.1,182.4,354,143.9,404.9,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,227.4,401.1,100.8,220.9,397.6,96.2
27,"65",201.5,392.1,75.7,203.5,390.4,82.5,244.2,415.6,75.2,236.6,411.7,78.2,183.9,358.4,139.7,188.3,358.5,143.6,404.9,521.5,-1.5,412.9,527.5,-1.4,344.5,647.1,43.5,334.7,640.9,41.5,233.5,405.3,100.4,227,401.8,95.8
28,"65",207.7,396.1,74.5,209.7,394.4,81.3,250.4,419.7,74.7,242.8,415.8,77.6,189.8,363,139.1,194.2,363,143.1,404.9,521.5,-1.5,412.9,527.5,-1.4,344.6,647.1,43.5,334.8,640.9,41.5,239.6,409.6,99.9,233.1,406,95.3
29,"65",213.9,399.9,73,215.8,398.4,80,256.5,423.6,73.9,249,419.8,76.9,195.7,367.4,138.3,200,367.5,142.4,404.9,521.5,-1.5,413,527.6,-1.4,344.6,647.1,43.5,334.8,641,41.5,245.7,413.8,99.2,239.2,410.2,94.5
30,"65",219.9,403.7,71.4,221.7,402.2,78.5,262.6,427.6,73,255,423.8,75.9,201.4,371.9,137.4,205.7,372,141.6,404.9,521.5,-1.5,413,527.6,-1.4,344.6,647.1,43.5,334.8,641,41.5,251.6,417.9,98.3,245.2,414.2,93.5
31,"65",225.6,407.3,69.8,227.4,406,77,268.3,431.3,71.8,260.8,427.5,74.7,207,376.3,136.3,211.3,376.4,140.5,404.9,521.5,-1.5,413,527.5,-1.4,344.6,647.1,43.5,334.8,641,41.5,257.4,421.8,97.2,250.9,418.2,92.4
32,"65",231,410.9,68.1,232.9,409.7,75.4,273.9,435,70.6,266.3,431.4,73.5,212.4,380.5,135.1,216.7,380.7,139.4,404.9,521.5,-1.4,412.9,527.5,-1.4,344.6,647.1,43.5,334.7,640.9,41.5,262.9,425.8,96,256.4,422.1,91.2
33,"65",236.2,414.5,66.5,238.1,413.4,73.8,279.3,438.8,69.5,271.7,435.2,72.3,217.6,384.6,133.9,221.8,384.8,138.3,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,268.2,429.7,94.8,261.7,426,90
34,"65",241.3,418.1,64.9,243.2,417,72.2,284.5,442.5,68.4,276.9,438.9,71.1,222.6,388.7,132.7,226.8,388.9,137.1,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647,43.6,334.7,640.9,41.5,273.3,433.5,93.7,266.9,429.8,88.8
35,"65",246.3,421.6,63.3,248.2,420.5,70.7,289.5,446.3,67.3,281.9,442.7,70,227.5,392.5,131.5,231.7,392.8,136,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647,43.6,334.7,640.9,41.5,278.3,437.3,92.6,271.9,433.6,87.7
36,"65",251.2,425,61.6,253.1,424,69,294.5,449.9,66.2,287,446.3,68.8,232.3,396.4,130.2,236.4,396.6,134.7,404.8,521.4,-1.4,412.9,527.5,-1.4,344.5,647,43.6,334.7,640.9,41.5,283.2,441,91.4,276.8,437.3,86.4
