"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"76",122.2,331.1,18.2,121.7,327.6,25.1,148.5,346,15.6,141.1,342,19.4,89,288.7,74,92.1,287.3,78.1,404.6,521.2,-1.4,412.6,527.2,-1.3,344.1,646.8,43.7,334.2,640.7,41.6,140,337,41.6,133.3,333.2,37.3
2,"76",121.3,331,18.8,120.9,327.6,25.7,148.6,346.1,15.7,141.2,342,19.6,89.4,288.8,74.7,92.6,287.4,78.6,404.6,521.2,-1.4,412.6,527.2,-1.3,344.1,646.8,43.7,334.2,640.7,41.6,140.1,337,41.7,133.4,333.2,37.5
3,"76",120.3,330.8,19.5,120.1,327.4,26.3,148.6,346.1,15.9,141.2,342,19.7,89.8,288.8,75.5,93.1,287.5,79.3,404.6,521.2,-1.4,412.6,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,140.2,337,41.9,133.5,333.1,37.6
4,"76",119.2,330.6,20.2,119.2,327.2,26.9,148.6,346.1,16.1,141.2,342,20,90.1,288.8,76.3,93.5,287.6,80.1,404.6,521.2,-1.4,412.6,527.2,-1.3,344.1,646.9,43.7,334.3,640.7,41.6,140.2,336.9,42.1,133.5,333.1,37.9
5,"76",118,330.3,20.9,118.3,327,27.6,148.6,346.1,16.4,141.3,342,20.2,90.5,288.8,77.2,94,287.6,80.9,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.9,43.7,334.3,640.7,41.6,140.3,336.8,42.3,133.5,333,38.1
6,"76",116.8,329.9,21.8,117.3,326.7,28.3,148.7,346,16.7,141.3,342,20.6,90.9,288.8,78.1,94.4,287.7,81.7,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.9,43.7,334.3,640.7,41.6,140.3,336.7,42.6,133.6,332.9,38.4
7,"76",115.7,329.4,22.7,116.4,326.3,29.2,148.8,346.2,17.3,141.4,342.1,21.2,91.2,288.8,79.1,94.8,287.7,82.6,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.9,43.7,334.3,640.7,41.6,140.4,336.7,43.2,133.7,333,39
8,"76",114.5,329,23.8,115.4,325.9,30.2,149.4,347.1,18.8,142,342.9,22.6,91.5,288.6,80.3,95.1,287.6,83.8,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.9,43.7,334.3,640.7,41.6,140.6,336.9,44.5,133.9,333.3,40.2
9,"76",113.3,328.4,25,114.4,325.5,31.4,150.2,348.2,20.9,142.8,343.9,24.6,91.6,288.4,81.7,95.3,287.3,85.1,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,141,337.3,46.3,134.4,333.9,41.9
10,"76",112,328,26.5,113.3,325.1,32.7,151.1,349.1,23,143.6,344.7,26.6,91.7,288.1,83.2,95.5,287.1,86.5,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,141.4,337.7,48.1,134.9,334.4,43.7
11,"76",110.8,327.5,28,112.2,324.7,34.1,152,349.8,25,144.4,345.4,28.4,91.9,288,84.7,95.7,286.9,87.9,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,141.8,337.9,49.8,135.4,334.7,45.3
12,"76",109.5,327,29.5,111.1,324.3,35.5,152.8,350.4,26.8,145.2,346,30.2,92.1,287.9,86.2,96,286.9,89.3,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,142.2,338.1,51.5,135.9,335.1,46.9
13,"76",108.2,326.5,30.9,110,323.9,36.8,153.7,351.1,28.7,146,346.6,32,92.3,287.8,87.7,96.3,286.8,90.7,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,142.7,338.3,53.1,136.4,335.4,48.5
14,"76",107,325.9,32.2,109,323.5,38.1,154.4,351.6,30.5,146.7,347.1,33.7,92.6,287.7,89.2,96.6,286.9,92.2,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,143.1,338.6,54.7,136.9,335.7,50.1
15,"76",105.9,325.4,33.7,108.1,323,39.5,155.1,352.1,32.5,147.4,347.6,35.6,92.8,287.7,90.9,96.8,286.9,93.9,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,143.4,338.7,56.5,137.3,335.9,51.8
16,"76",104.9,324.9,35.5,107.3,322.7,41.2,155.7,352.5,34.7,147.9,348.1,37.8,92.9,287.6,92.8,97,286.8,95.7,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.9,43.7,334.3,640.7,41.6,143.7,338.9,58.6,137.6,336.2,53.8
17,"76",104.2,324.6,37.6,106.7,322.5,43.3,156.3,353,37.2,148.5,348.5,40.2,93.1,287.5,94.9,97.3,286.8,97.9,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.9,43.7,334.3,640.7,41.6,144,339.1,60.9,138,336.4,56.1
18,"76",103.8,324.4,39.9,106.3,322.4,45.7,157,353.5,40,149.1,349,42.9,93.4,287.5,97.3,97.5,286.8,100.2,404.6,521.2,-1.4,412.7,527.2,-1.3,344.1,646.8,43.7,334.3,640.7,41.6,144.4,339.3,63.5,138.5,336.7,58.6
