"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"78",120.9,329.3,16.3,120.2,326,23.6,146.3,344.3,15.5,138.9,340.3,19.4,88.1,287.1,75.3,91.3,285.8,79.3,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.6,43.7,334.1,640.5,41.6,138,335.3,41.6,131.2,331.4,37.5
2,"78",119.8,328.9,16.7,119.4,325.7,23.9,146.4,344.4,15.8,139,340.3,19.6,88.7,287.1,76.3,92.1,285.9,80.2,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.7,43.7,334.1,640.5,41.6,138.2,335.2,41.8,131.4,331.4,37.8
3,"78",118.7,328.5,17.2,118.6,325.4,24.4,146.5,344.4,16,139.2,340.3,20,89.5,287.2,77.3,92.9,286,81.1,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.7,43.7,334.1,640.5,41.6,138.4,335.2,42.1,131.6,331.3,38.1
4,"78",117.7,328,18.1,117.8,325.1,25.1,146.6,344.4,16.4,139.3,340.4,20.4,90.2,287.3,78.5,93.8,286.1,82.1,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.6,43.7,334.1,640.5,41.6,138.7,335.1,42.4,131.9,331.3,38.5
5,"78",116.6,327.6,19.1,117,324.7,26.1,146.8,344.4,16.8,139.5,340.4,20.9,91.1,287.4,79.7,94.7,286.3,83.2,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.6,43.7,334.1,640.5,41.6,139,335,42.8,132.1,331.3,38.9
6,"78",115.6,327.1,20.3,116.2,324.3,27.2,146.9,344.4,17.3,139.7,340.4,21.5,92,287.5,81.2,95.7,286.4,84.5,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.6,43.7,334.1,640.5,41.6,139.3,334.9,43.4,132.4,331.2,39.6
7,"78",114.7,326.6,21.9,115.5,323.9,28.7,147.4,345.1,18.8,140.3,341,23,92.9,287.5,82.8,96.7,286.4,86,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.6,43.7,334.1,640.5,41.6,139.8,335.1,44.7,132.9,331.5,40.9
8,"78",114,326.3,23.9,115,323.6,30.6,148.4,346.1,21.2,141.2,342,25.4,93.6,287.3,84.9,97.5,286.3,87.9,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.6,43.7,334.1,640.5,41.6,140.5,335.5,46.9,133.7,332,43.1
9,"78",113.5,326.1,26.5,114.7,323.4,33,149.7,347.1,24,142.5,342.9,28.2,94.3,287.1,87.2,98.2,286.1,90,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.7,43.7,334.1,640.5,41.6,141.5,335.9,49.4,134.7,332.5,45.6
10,"78",113.4,326,29.3,114.6,323.4,35.8,151.2,347.8,27,143.9,343.6,31.1,95.2,287,89.7,99.1,285.9,92.4,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.7,43.7,334.1,640.5,41.6,142.6,336.2,52.2,135.9,333,48.3
