"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"77",120.1,331.9,20.3,120.5,329,27.3,148,345.8,15.4,140.9,342.1,19.6,93.7,291.3,79.1,97.3,290.4,82.9,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,141,338.2,42,134,334,38.1
2,"77",118.7,331.9,22.2,119.4,329.2,29,148,345.9,15.7,140.9,342.1,19.9,94.6,291.9,80.6,98.3,291,84.3,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,141.1,338.3,42.3,134.1,334.1,38.4
3,"77",117.6,331.9,24.2,118.5,329.2,30.9,148,345.9,16.3,140.9,342.1,20.5,95.5,292.4,82.2,99.3,291.6,85.8,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,141.1,338.4,42.9,134.1,334.1,39
4,"77",116.7,331.9,26.5,117.9,329.3,33.1,148.3,346.3,17.4,141.1,342.4,21.6,96.3,292.8,84,100.2,292.1,87.6,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,141.3,338.6,44,134.3,334.3,40.2
5,"77",116.3,332.1,29.1,117.7,329.5,35.6,149.8,347.6,20,142.5,343.6,24,97,293.1,86.2,101,292.4,89.7,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,142.1,339.1,46.3,135.2,335,42.3
6,"77",116.4,332.4,32.1,117.9,329.8,38.4,151.7,349.1,23.3,144.4,345,27.1,97.7,293.3,88.7,101.7,292.7,92.2,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,143.3,339.9,49.2,136.6,336,45.1
7,"77",116.9,332.8,35.3,118.5,330.3,41.6,153.5,350.3,26.8,146,346.1,30.5,98.5,293.5,91.6,102.5,292.9,95.1,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,144.6,340.7,52.6,137.9,336.8,48.4
8,"77",117.7,333.5,39,119.4,331,45.3,154.9,351.3,30.6,147.4,347.1,34.2,99.4,293.8,94.8,103.4,293.2,98.3,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,145.7,341.4,56.2,139.1,337.6,51.9
9,"77",118.9,334.5,42.9,120.5,331.8,49.1,156.3,352.3,34.4,148.9,348.1,38,100.3,294.2,98.2,104.3,293.5,101.6,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,147,342.1,60,140.4,338.4,55.7
10,"77",120.3,335.5,46.7,121.8,332.8,52.9,158.1,353.4,38.4,150.6,349.2,41.9,101.5,294.8,101.6,105.4,294.1,105.1,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,148.5,343,63.8,142,339.4,59.5
11,"77",121.8,336.7,50.4,123.3,334,56.6,160.2,354.8,42.5,152.6,350.5,45.9,102.8,295.6,105,106.7,294.8,108.5,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,150.3,344.2,67.8,143.8,340.5,63.4
12,"77",123.6,338,54,125.1,335.3,60.2,162.4,356.3,46.6,154.8,352,50,104.2,296.5,108.5,108.1,295.8,112.1,404.6,521.2,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,152.3,345.5,71.9,145.8,341.9,67.3
13,"77",125.5,339.5,57.5,126.9,336.7,63.8,164.9,358.1,50.8,157.2,353.8,54.1,105.8,297.7,112,109.6,296.9,115.6,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,154.4,347,75.9,148,343.4,71.3
14,"77",127.4,341,60.9,128.9,338.3,67.2,167.5,360,55,159.9,355.7,58.2,107.6,299.1,115.4,111.4,298.2,119,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,156.7,348.6,80,150.4,345.2,75.3
15,"77",129.5,342.8,64.3,130.9,340,70.6,170.4,362.2,59.3,162.8,357.9,62.4,109.5,300.6,118.8,113.3,299.7,122.5,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,159.2,350.5,84.1,153,347.2,79.3
16,"77",131.7,344.6,67.7,133.2,341.9,73.9,173.6,364.6,63.6,165.8,360.2,66.5,111.7,302.3,122.1,115.4,301.4,125.8,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,162,352.6,88.2,155.8,349.3,83.3
17,"77",134.1,346.6,70.8,135.6,343.9,77.2,176.9,367.1,67.7,169.1,362.8,70.6,114.1,304.1,125.4,117.8,303.2,129.2,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,164.9,354.9,92.1,158.8,351.6,87.1
18,"77",136.8,348.8,73.9,138.2,346.1,80.3,180.4,369.8,71.7,172.6,365.4,74.5,116.6,306.2,128.5,120.3,305.2,132.3,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,168,357.3,95.9,162,354.1,90.8
19,"77",139.7,351.2,76.8,141.1,348.5,83.1,184.1,372.7,75.5,176.2,368.3,78.1,119.4,308.4,131.5,123.1,307.5,135.3,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,171.4,359.9,99.5,165.4,356.8,94.4
20,"77",142.8,353.7,79.2,144.2,351,85.6,188.1,375.8,79.1,180.2,371.3,81.6,122.4,310.9,134.2,126.1,310,138,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,174.9,362.6,102.9,169.1,359.7,97.7
21,"77",146.1,356.3,81.3,147.5,353.6,87.8,192.4,379,82.5,184.4,374.6,84.9,125.7,313.6,136.6,129.3,312.6,140.5,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,178.8,365.6,106.1,173.1,362.8,100.8
22,"77",149.6,359.1,83.1,151,356.5,89.5,197,382.6,85.8,189,378.1,88,129.1,316.5,138.8,132.7,315.5,142.7,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,182.9,368.8,109.1,177.3,366.1,103.6
23,"77",153.2,362,84.4,154.6,359.4,90.9,201.8,386.3,88.8,193.8,381.9,90.8,132.8,319.6,140.6,136.4,318.7,144.6,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,187.2,372.2,111.7,181.7,369.6,106.2
24,"77",156.9,364.9,85.5,158.3,362.4,92,206.7,390.2,91.4,198.7,385.7,93.3,136.8,323,142.2,140.3,322,146.2,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,191.6,375.8,114.1,186.3,373.2,108.4
25,"77",160.6,368,86.2,162.2,365.5,92.7,211.8,394.2,93.7,203.8,389.7,95.4,140.9,326.5,143.5,144.4,325.5,147.5,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,196.3,379.5,116,191,377.1,110.2
26,"77",164.5,371,86.6,166,368.7,93.2,217.1,398.3,95.7,209,393.9,97.3,145.2,330.2,144.5,148.7,329.3,148.6,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,201.1,383.4,117.7,195.9,381,111.8
27,"77",168.3,374.2,86.8,169.9,371.9,93.4,222.7,402.7,97.6,214.6,398.3,98.9,149.6,334,145.2,153.1,333.1,149.3,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,206.1,387.5,119.2,201.1,385.2,113.1
28,"77",172.1,377.4,86.6,173.8,375.2,93.3,228.5,407.2,99.3,220.3,402.9,100.4,154.1,338,145.6,157.6,337.1,149.7,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,211.2,391.6,120.5,206.4,389.5,114.3
29,"77",175.9,380.5,86.2,177.7,378.5,92.9,234.3,411.8,100.8,226.1,407.4,101.8,158.7,342,145.8,162.2,341.2,149.9,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,216.4,395.9,121.6,211.8,393.9,115.2
30,"77",179.6,383.6,85.6,181.6,381.8,92.2,240.1,416.4,102.2,231.9,412.1,102.9,163.3,346.1,145.7,166.9,345.3,149.9,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,221.6,400.1,122.3,217.1,398.3,115.9
31,"77",183.3,386.7,84.8,185.4,385,91.5,245.8,421,103.2,237.6,416.7,103.7,168,350.3,145.5,171.5,349.4,149.6,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,226.7,404.4,122.9,222.4,402.7,116.3
32,"77",187,389.8,83.9,189.2,388.2,90.6,251.3,425.5,103.9,243.1,421.3,104.2,172.6,354.4,145.1,176.2,353.6,149.2,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,231.7,408.6,123.1,227.6,407.1,116.4
33,"77",190.5,392.8,83,192.9,391.4,89.7,256.7,430,104.3,248.5,425.8,104.4,177.3,358.5,144.5,181,357.8,148.7,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,236.6,412.8,123,232.7,411.4,116.3
34,"77",194,395.8,82.1,196.5,394.6,88.7,262,434.5,104.6,253.9,430.3,104.5,182,362.5,143.9,185.7,361.9,148,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,241.5,417.1,122.9,237.7,415.7,116
35,"77",197.5,398.9,81,200.2,397.7,87.6,267.3,438.9,104.7,259.1,434.8,104.5,186.7,366.6,143.1,190.4,366,147.2,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,246.4,421.2,122.5,242.8,419.9,115.6
36,"77",201.1,401.8,79.7,203.9,400.8,86.3,272.6,443.2,104.7,264.4,439.1,104.3,191.3,370.5,142.1,195.1,370,146.2,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,251.3,425.3,122.1,247.8,424.2,115.1
37,"77",204.7,404.6,78.1,207.7,403.8,84.7,277.8,447.4,104.7,269.7,443.4,104.1,195.9,374.5,140.9,199.8,374,145.1,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,256.1,429.3,121.5,252.8,428.3,114.4
38,"77",208.3,407.3,76.2,211.4,406.6,82.8,283,451.5,104.4,274.9,447.5,103.6,200.5,378.3,139.6,204.3,377.9,143.7,404.6,521.1,-1.4,412.6,527.2,-1.3,344,646.8,43.6,334.2,640.6,41.5,260.9,433.1,120.7,257.7,432.3,113.6
39,"77",211.9,409.9,74.2,215.1,409.3,80.8,288,455.3,103.7,279.9,451.4,102.8,204.9,382.1,138.1,208.8,381.7,142.2,404.6,521.1,-1.4,412.6,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,265.6,436.9,119.7,262.5,436.1,112.5
40,"77",215.5,412.3,72,218.8,412,78.6,292.9,459,102.9,284.8,455.1,101.8,209.3,385.8,136.5,213.2,385.5,140.7,404.6,521.1,-1.4,412.6,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,270.1,440.5,118.5,267.2,439.8,111.2
41,"77",219,414.6,69.9,222.4,414.4,76.4,297.5,462.6,101.8,289.5,458.7,100.6,213.7,389.4,134.9,217.6,389.1,139.2,404.6,521.1,-1.4,412.6,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,274.6,444,117.2,271.8,443.3,109.8
42,"77",222.3,416.8,67.7,225.8,416.8,74.3,302,466,100.7,294,462.2,99.3,218,392.9,133.4,221.9,392.6,137.7,404.6,521.1,-1.4,412.6,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,278.9,447.3,115.7,276.2,446.7,108.3
43,"77",225.6,419,65.7,229.2,419.1,72.3,306.4,469.3,99.4,298.4,465.5,98,222.2,396.1,131.9,226.1,395.9,136.2,404.6,521.1,-1.4,412.6,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,283.1,450.6,114.2,280.5,450,106.8
44,"77",228.7,421.1,63.8,232.5,421.4,70.4,310.6,472.4,98.1,302.7,468.8,96.7,226.3,399.3,130.4,230.3,399.2,134.7,404.6,521.1,-1.4,412.6,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,287.2,453.7,112.7,284.6,453.2,105.3
45,"77",231.8,423.1,62.1,235.6,423.5,68.6,314.8,475.5,96.8,306.9,471.8,95.3,230.3,402.4,129,234.4,402.3,133.2,404.6,521.1,-1.4,412.6,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,291.3,456.7,111.2,288.7,456.2,103.7
46,"77",234.7,425.1,60.3,238.6,425.6,66.8,318.8,478.3,95.4,310.9,474.7,93.8,234.2,405.3,127.5,238.4,405.3,131.7,404.6,521.2,-1.4,412.7,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,295.2,459.5,109.6,292.7,459.1,102.1
47,"77",237.6,427,58.5,241.6,427.6,65,322.7,481,93.9,314.8,477.4,92.2,238,408.1,126,242.2,408.1,130.2,404.6,521.2,-1.4,412.7,527.2,-1.4,344,646.8,43.6,334.2,640.6,41.5,298.9,462.1,107.8,296.5,461.8,100.4
48,"77",240.4,428.7,56.6,244.5,429.4,63.1,326.4,483.5,92.3,318.6,480,90.6,241.7,410.8,124.5,245.9,410.8,128.6,404.6,521.2,-1.4,412.7,527.2,-1.4,344.1,646.8,43.6,334.2,640.7,41.5,302.6,464.6,106.1,300.2,464.3,98.6
49,"77",243.1,430.2,54.5,247.3,431,60.9,330,485.9,90.5,322.1,482.4,88.8,245.2,413.4,122.8,249.4,413.4,126.9,404.6,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,306,467.1,104.3,303.7,466.8,96.8
50,"77",245.7,431.6,52.4,249.9,432.6,58.8,333.3,488.2,88.7,325.5,484.7,86.9,248.5,415.8,121.1,252.8,415.9,125.2,404.6,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,309.3,469.3,102.3,307,469,94.8
51,"77",248.2,432.9,50.3,252.5,433.9,56.7,336.5,490.2,86.7,328.7,486.8,84.9,251.7,418.1,119.4,256,418.2,123.5,404.6,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,312.4,471.5,100.3,310.1,471.2,92.8
52,"77",250.6,434.1,48.2,255,435.3,54.6,339.4,492.2,84.6,331.6,488.7,82.8,254.8,420.3,117.8,259.1,420.5,121.9,404.6,521.2,-1.4,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,315.4,473.5,98.3,313,473.1,90.7
53,"77",252.9,435.3,46.3,257.3,436.6,52.7,342.1,494,82.5,334.3,490.5,80.7,257.7,422.3,116.2,262.1,422.6,120.3,404.6,521.2,-1.4,412.7,527.3,-1.4,344.1,646.9,43.6,334.2,640.7,41.5,318.2,475.4,96.2,315.8,475,88.7
54,"77",255.1,436.5,44.5,259.6,437.8,50.9,344.7,495.6,80.4,336.9,492.2,78.6,260.5,424.3,114.7,265,424.6,118.8,404.6,521.2,-1.4,412.7,527.3,-1.4,344,646.8,43.6,334.2,640.7,41.5,320.8,477.1,94.2,318.4,476.7,86.7
55,"77",257.2,437.7,42.9,261.7,439.1,49.3,347.1,497.2,78.3,339.3,493.8,76.6,263.2,426.1,113.3,267.7,426.5,117.4,404.6,521.2,-1.4,412.7,527.2,-1.4,344,646.8,43.6,334.2,640.7,41.5,323.3,478.8,92.3,320.9,478.3,84.8
56,"77",259.2,438.8,41.4,263.7,440.3,47.8,349.4,498.7,76.4,341.6,495.2,74.7,265.8,427.9,112.1,270.2,428.3,116.1,404.6,521.2,-1.4,412.7,527.3,-1.4,344,646.8,43.6,334.2,640.7,41.5,325.7,480.3,90.5,323.1,479.9,83
57,"77",261.1,440,40.1,265.7,441.6,46.4,351.5,500.1,74.5,343.7,496.6,72.8,268.2,429.5,110.9,272.7,430,114.9,404.6,521.2,-1.4,412.7,527.2,-1.4,344.1,646.9,43.6,334.2,640.7,41.5,327.9,481.9,88.8,325.3,481.3,81.4
58,"77",262.9,441.2,38.8,267.5,442.7,45.2,353.5,501.5,72.8,345.7,498,71.2,270.4,431.1,109.8,275,431.5,113.7,404.6,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,330,483.3,87.2,327.4,482.8,79.8
59,"77",264.6,442.2,37.6,269.2,443.8,43.9,355.5,502.8,71.2,347.6,499.3,69.7,272.6,432.6,108.7,277.1,433,112.5,404.6,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,332,484.7,85.8,329.4,484.1,78.4
60,"77",266.3,443.2,36.3,271,444.9,42.6,357.4,504.1,69.9,349.5,500.6,68.3,274.6,433.9,107.6,279.2,434.4,111.4,404.7,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,334,486,84.5,331.3,485.4,77.1
61,"77",268,444.2,35.1,272.7,445.8,41.3,359.2,505.2,68.5,351.3,501.7,67,276.5,435.3,106.6,281.1,435.7,110.4,404.7,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,335.8,487.2,83.3,333.1,486.6,75.9
62,"77",269.7,445.1,33.9,274.4,446.8,40.2,360.9,506.3,67.3,353,502.8,65.8,278.4,436.5,105.6,283,437,109.5,404.7,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,337.6,488.3,82.1,334.9,487.7,74.7
63,"77",271.4,446.1,32.8,276.1,447.8,39.1,362.6,507.3,66,354.7,503.8,64.5,280.2,437.7,104.7,284.8,438.2,108.5,404.7,521.2,-1.5,412.7,527.3,-1.4,344.1,646.9,43.6,334.3,640.7,41.5,339.4,489.4,80.9,336.6,488.7,73.6
