"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"66",111.4,328,31.9,113.6,325.2,37.1,151.1,346.9,16.9,143.7,342.7,20.8,97.4,289.5,84.1,102,289.2,86.8,404.8,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,143.1,337.2,42.9,136.1,333.3,39.1
2,"66",110.7,327.8,34.1,113.2,325.2,39.2,150.9,346.8,17.5,143.5,342.6,21.6,98.6,290.1,86.2,103.4,290.1,88.8,404.8,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,143,337.2,43.7,136.1,333.3,39.9
3,"66",110.5,327.7,36.5,113.2,325.3,41.6,150.9,347.3,19.5,143.6,343.1,23.6,99.9,290.7,88.7,104.7,290.7,91.3,404.8,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,143.3,337.5,45.6,136.3,333.6,41.8
4,"66",110.8,327.9,39.3,113.6,325.5,44.3,151.4,348.3,22.6,144.2,344,26.8,101.1,291.1,91.8,106.1,291.2,94.3,404.8,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,144,338.2,48.5,137,334.4,44.9
5,"66",111.6,328.3,42.6,114.4,326,47.5,152.9,349.4,26.3,145.6,345,30.4,102.6,291.6,95.2,107.5,291.7,97.7,404.8,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,145.4,339,52.1,138.4,335.2,48.5
6,"66",112.8,329.1,46.4,115.7,326.8,51.3,154.9,350.7,30.4,147.6,346.3,34.6,104.2,292.1,98.9,109.2,292.3,101.3,404.8,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,147.2,340.1,56.1,140.2,336.3,52.5
7,"66",114.3,330.1,50.5,117.3,327.8,55.4,157.1,352.2,34.8,149.7,347.8,39,106,292.9,102.8,111,293,105.2,404.9,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,149.3,341.3,60.4,142.3,337.6,56.8
8,"66",116.1,331.3,54.8,119.1,329.1,59.7,159.6,354,39.5,152.3,349.5,43.6,108,293.8,106.9,112.9,293.9,109.2,404.9,521.5,-1.5,412.9,527.5,-1.5,344.6,647.1,43.5,334.8,640.9,41.5,151.6,342.7,65,144.7,339.1,61.3
9,"66",118.1,332.8,59.1,121,330.5,64,162.8,356.1,44.4,155.4,351.6,48.4,110.1,294.9,110.9,115,295,113.3,404.9,521.5,-1.5,413,527.5,-1.5,344.6,647.1,43.6,334.8,641,41.5,154.4,344.4,69.7,147.5,340.9,65.9
10,"66",120.3,334.4,63.3,123.2,332.1,68.1,166.7,358.6,49.5,159.2,354,53.4,112.4,296.3,115.1,117.2,296.4,117.4,404.9,521.5,-1.5,413,527.6,-1.4,344.6,647.1,43.6,334.8,641,41.5,157.6,346.4,74.5,150.8,343,70.6
11,"66",122.7,336.1,67.2,125.7,333.9,72.1,170.9,361.2,54.7,163.3,356.7,58.4,114.8,297.9,119.1,119.6,298,121.6,404.9,521.5,-1.5,413,527.6,-1.4,344.6,647.1,43.6,334.8,641,41.5,161.1,348.6,79.5,154.5,345.4,75.5
12,"66",125.4,338.1,71,128.4,335.9,75.9,175.3,364,60,167.7,359.5,63.5,117.4,299.8,123.2,122.2,299.7,125.7,404.9,521.5,-1.5,412.9,527.5,-1.4,344.6,647.1,43.6,334.8,640.9,41.5,164.8,351,84.6,158.3,347.9,80.3
13,"66",128.3,340.2,74.6,131.3,338,79.5,180.2,367.2,65.4,172.5,362.6,68.6,120.2,301.9,127.1,124.9,301.8,129.7,404.8,521.4,-1.5,412.9,527.5,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,168.8,353.6,89.6,162.5,350.6,85.1
14,"66",131.5,342.5,77.9,134.4,340.3,83,185.6,370.6,70.9,177.8,366,73.8,123.2,304.2,130.9,127.8,304,133.7,404.8,521.4,-1.5,412.9,527.4,-1.4,344.5,647,43.6,334.7,640.9,41.5,173.2,356.4,94.6,167.1,353.7,89.9
15,"66",134.8,345,81.1,137.7,342.9,86.3,191.4,374.3,76.5,183.5,369.8,79.1,126.4,306.9,134.6,130.9,306.6,137.5,404.8,521.4,-1.5,412.8,527.4,-1.4,344.5,647,43.6,334.7,640.9,41.5,177.9,359.5,99.7,172,357.1,94.8
16,"66",138.4,347.8,84.1,141.3,345.7,89.3,197.2,378,81.9,189.2,373.7,84.2,129.9,309.7,138.1,134.3,309.4,141,404.8,521.4,-1.5,412.9,527.4,-1.4,344.5,647,43.6,334.7,640.9,41.5,182.8,362.9,104.6,177.1,360.6,99.5
17,"66",142.2,350.7,86.8,145.1,348.7,92.1,203,381.9,86.9,194.9,377.6,89,133.6,312.9,141.4,138,312.6,144.4,404.9,521.4,-1.5,412.9,527.5,-1.4,344.6,647.1,43.6,334.8,640.9,41.5,187.7,366.4,109.3,182.2,364.3,103.9
18,"66",146.2,353.9,89.4,149.2,351.9,94.8,208.7,385.9,91.6,200.6,381.6,93.4,137.6,316.4,144.5,142,316,147.6,404.9,521.4,-1.5,412.9,527.5,-1.4,344.6,647.1,43.6,334.8,640.9,41.5,192.7,370,113.5,187.4,368.1,108
19,"66",150.5,357.4,91.7,153.5,355.4,97.1,214.4,390,95.8,206.3,385.7,97.4,141.9,320,147.3,146.2,319.6,150.5,404.9,521.5,-1.5,413,527.5,-1.4,344.6,647.1,43.6,334.8,640.9,41.5,197.8,373.8,117.3,192.7,372,111.7
20,"66",155.1,360.9,93.7,158,359.1,99.2,220.1,394.2,99.6,212,389.9,101,146.5,323.9,149.8,150.7,323.4,153.1,404.9,521.5,-1.5,413,527.5,-1.4,344.6,647.1,43.6,334.8,640.9,41.5,203,377.8,120.7,198,376.1,114.9
21,"66",159.9,364.7,95.3,162.8,362.9,100.9,226,398.5,102.9,217.8,394.2,104.1,151.3,328,152,155.4,327.5,155.4,404.9,521.5,-1.5,412.9,527.5,-1.4,344.6,647.1,43.6,334.8,640.9,41.5,208.4,382,123.8,203.6,380.4,117.9
