"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"64",116.2,332,31,117.4,328.8,36.9,146.5,345.7,16.6,139.3,341.7,20.9,94.6,291.4,84.9,99.1,291.2,88.1,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,140.2,338.1,43.3,133.1,333.8,39.7
2,"64",116.7,332.5,33.5,118,329.3,39.3,146.2,345.6,17.1,139.1,341.6,21.5,96.3,292.3,87.2,100.9,292.2,90.3,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,140.3,338.1,43.9,133.1,333.8,40.4
3,"64",117.5,333.2,36.1,118.9,330.1,41.9,146.1,345.7,18.4,139.1,341.8,22.9,98,293.3,89.7,102.7,293.3,92.7,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,140.6,338.4,45.3,133.4,334.1,42
4,"64",118.6,334,38.8,120,330.9,44.6,146.2,346.7,21.3,139.3,342.7,26,99.4,294,92.7,104.2,294.1,95.6,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,141.3,339.2,48.1,134,335,44.9
5,"64",120,335,41.9,121.5,331.9,47.7,147.9,348.4,25.3,140.9,344.4,30,100.8,294.7,96,105.6,294.8,98.9,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,142.9,340.7,51.9,135.6,336.4,48.7
6,"64",121.7,336.3,45.3,123.1,333.2,51.1,150.6,350.5,29.4,143.6,346.4,34,102.5,295.7,99.3,107.2,295.7,102.1,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,145.2,342.3,55.9,138,338.1,52.6
7,"64",123.6,337.8,48.8,125,334.8,54.6,153.6,352.6,33.5,146.5,348.4,38,104.3,296.9,102.6,109,296.9,105.5,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,147.8,344.1,59.9,140.6,340,56.5
8,"64",125.7,339.5,52.1,127.1,336.4,57.8,156.5,354.6,37.4,149.4,350.5,41.9,106.2,298.3,105.9,110.9,298.2,108.8,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,150.4,345.9,63.7,143.2,341.8,60.3
9,"64",128.1,341.2,55.1,129.5,338.1,60.9,159.3,356.7,41.1,152.2,352.5,45.5,108.3,299.9,109.1,112.9,299.8,112.1,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,152.9,347.7,67.4,145.8,343.7,63.9
10,"64",130.5,343,57.9,131.9,339.9,63.7,162.3,358.7,44.7,155.1,354.6,49,110.5,301.7,112.2,115.1,301.7,115.3,404.8,521.4,-1.4,412.9,527.4,-1.4,344.5,647.1,43.6,334.7,640.9,41.5,155.7,349.7,70.9,148.6,345.7,67.3
