"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"79",121.9,333,20.7,122.2,330,27.6,146.7,345.7,15.7,139.7,341.6,20.3,95.9,290.7,80.5,99.7,289.6,83.7,404.6,521.2,-1.3,412.6,527.2,-1.2,343.9,646.7,43.6,334.1,640.6,41.5,141.2,337.8,42.4,133.9,333.5,39.1
2,"79",121.6,332.9,21.9,122,330,28.8,146.7,345.6,15.9,139.7,341.6,20.5,96.9,291.2,81.6,100.7,290.1,84.8,404.5,521.2,-1.3,412.6,527.2,-1.2,343.9,646.7,43.6,334.1,640.5,41.5,141.3,337.9,42.6,134.1,333.5,39.3
3,"79",121.3,332.8,23.1,121.9,330,29.9,146.6,345.6,16.1,139.7,341.6,20.9,98,291.6,82.9,101.9,290.7,85.9,404.5,521.1,-1.3,412.6,527.2,-1.2,343.8,646.7,43.6,334,640.5,41.5,141.6,338,42.9,134.3,333.6,39.7
4,"79",121.1,332.7,24.2,121.9,330,31,146.7,345.6,16.6,139.8,341.6,21.5,99.1,292.1,84.1,103.1,291.2,87.1,404.5,521.1,-1.3,412.5,527.2,-1.2,343.8,646.7,43.6,334,640.5,41.5,141.9,338.1,43.5,134.6,333.7,40.4
5,"79",121.1,332.7,25.5,122,330,32.3,147.5,346.7,18.2,140.6,342.6,23.1,100.2,292.5,85.6,104.2,291.7,88.5,404.5,521.1,-1.3,412.6,527.2,-1.2,343.9,646.7,43.6,334,640.5,41.5,142.7,338.7,44.8,135.3,334.4,41.7
6,"79",121.3,332.9,27.1,122.3,330.2,33.8,149,348.1,20.4,142.1,344,25.2,101.2,292.9,87.4,105.3,292,90.2,404.5,521.1,-1.3,412.6,527.2,-1.2,343.9,646.7,43.6,334.1,640.5,41.5,143.8,339.7,46.9,136.5,335.4,43.7
7,"79",121.7,333.3,29.2,122.8,330.6,35.8,150.8,349.5,22.8,143.8,345.3,27.5,102.4,293.3,89.3,106.5,292.5,92,404.6,521.1,-1.3,412.6,527.2,-1.3,343.9,646.7,43.6,334.1,640.5,41.5,145.2,340.6,49.1,138,336.4,45.8
8,"79",122.2,333.9,31.5,123.4,331.3,38,152.4,350.8,25.1,145.4,346.5,29.7,103.6,293.8,91.3,107.8,292.9,93.9,404.6,521.1,-1.3,412.6,527.2,-1.3,344,646.7,43.6,334.1,640.5,41.5,146.6,341.4,51.3,139.4,337.3,48
9,"79",123,334.6,34,124.3,332,40.5,153.9,351.9,27.4,146.9,347.5,32.1,105,294.3,93.4,109.2,293.5,96,404.6,521.1,-1.3,412.7,527.2,-1.3,344,646.7,43.6,334.1,640.6,41.5,148,342.3,53.5,140.8,338.2,50.2
10,"79",124,335.5,36.6,125.4,332.9,43,155.4,353,29.9,148.3,348.6,34.6,106.5,294.9,95.7,110.7,294.1,98.2,404.6,521.2,-1.3,412.6,527.2,-1.3,344,646.7,43.6,334.1,640.6,41.5,149.4,343.2,56,142.2,339.2,52.6
